step,loss_total,loss_per_pos,grad_norm_total,grad_norm_per_pos,grad_ratio_per_pos,handle_ratio,dd_per_pos,cos_per_pos
558500,1.0551965236663818,"[0.0022414654958993196, 1.5820090770721436, 2.2500722408294678, 2.3032805919647217, 2.3034496307373047, 0.0005179856671020389, 7.674080961805885e-07, 1.8626450382086546e-09]",0.20700538158416748,"[0.21286460757255554, 1.0355300903320312, 0.9864280819892883, 0.7471928596496582, 1.047027826309204, 0.021333130076527596, 2.2721633285982534e-05, 2.7031575200453517e-07]","[1.0283047036919943, 5.002430769709188, 4.7652291667026585, 3.6095335006827, 5.0579739439454485, 0.10305592015661505, 0.00010976349074646651, 1.3058392488923095e-06]","[94.9662857055664, 0.6545664668083191, 0.4383983910083771, 0.3244037330150604, 0.4545477330684662, 41.18399429321289, 29.227418899536133, 22.787139892578125]","[0.0063447775319218636, 0.09056314080953598, 0.10428085178136826, 0.10685274749994278, 0.034736815840005875, 3.161151835229248e-05, -1.2768569490617665e-07, -1.1222103246666393e-09]","[0.14398965939554859, 0.42248093597362724, 0.5106901793453074, 0.6908302474084713, 0.1602692284739181, 0.0071582875264061974, -0.027146951185360747, -0.020054935521382156]"
559000,1.0425657033920288,"[0.00018975800776388496, 1.5643906593322754, 2.175586700439453, 2.3000974655151367, 2.299952507019043, 0.00030754529871046543, 9.331832870884682e-07, 0.0]",0.21567021310329437,"[0.02050747349858284, 0.7321767807006836, 1.0505735874176025, 0.8249438405036926, 0.882552981376648, 0.009563751518726349, 2.3906886781333014e-05, 3.1079017137614073e-09]","[0.09508718521440357, 3.394890607123435, 4.87120391963648, 3.8250244604181343, 4.0921412775437505, 0.044344331936769725, 0.00011084927509151627, 1.44104355860811e-08]","[108.06602478027344, 0.4680267870426178, 0.48289209604263306, 0.35865601897239685, 0.3837266266345978, 31.096038818359375, 25.34701919555664, 0.31079018115997314]","[4.59033326478675e-05, 0.026598216965794563, 0.0988224595785141, 0.1212206482887268, 0.12542539834976196, -3.480285158730112e-06, 1.3231463924512354e-08, -8.40625312414911e-12]","[0.010378674475659159, 0.1684404545518912, 0.43615314996612625, 0.6813371203231225, 0.6589531451213984, -0.0016873158188939646, 0.0025662248418604973, -0.012541371124399927]"
559500,1.0510525703430176,"[1.809219247661531e-05, 1.6067192554473877, 2.1961188316345215, 2.305654525756836, 2.2996931076049805, 0.00021486800687853247, 1.4677568742627045e-06, 7.450578820566989e-09]",0.2760795056819916,"[0.0006895000115036964, 1.0242407321929932, 1.297255277633667, 0.9211053848266602, 1.2708780765533447, 0.003954979591071606, 4.5999422582099214e-05, 8.19159197362751e-07]","[0.0024974690163996186, 3.7099484427967213, 4.698846712395739, 3.3363772604245976, 4.603304665494564, 0.014325509535022271, 0.0001666165783239437, 2.9671133876424642e-06]","[38.08930969238281, 0.6374734044075012, 0.5907036066055298, 0.39949843287467957, 0.5526294112205505, 18.405696868896484, 31.127870559692383, 46.94166564941406]","[-5.280885488900822e-07, 0.08812879025936127, 0.29349204897880554, -0.019238566979765892, 0.2473829835653305, -5.246180535323219e-06, -2.988298604122974e-07, 2.5629032229801396e-09]","[-0.002774203426955075, 0.3116603808136743, 0.819476917842323, -0.07565353570133823, 0.7050692372025944, -0.00480468385145458, -0.023530840666779986, 0.011332604351141862]"
560000,1.045471429824829,"[2.0582792785717174e-05, 1.656700611114502, 2.13096284866333, 2.2790141105651855, 2.296905994415283, 0.00016612377658020705, 6.537864010169869e-07, 0.0]",0.25853294134140015,"[0.0006922313477844, 0.9411876797676086, 0.9688726663589478, 0.7529483437538147, 1.1175000667572021, 0.0032409525010734797, 2.4746117560425773e-05, 2.6035700262383443e-09]","[0.0026775363487250496, 3.640494224388773, 3.7475791724332863, 2.9123884169156025, 4.322466842944827, 0.012535936365624329, 9.571746421183449e-05, 1.0070554308204214e-08]","[33.6152229309082, 0.5681096911430359, 0.45466428995132446, 0.3303833603858948, 0.4865240752696991, 19.508089065551758, 37.280242919921875, 0.26035699248313904]","[-7.442029072990408e-06, 0.14623478055000305, 0.15165549516677856, 0.05686325952410698, 0.17997179925441742, -3.7128704661881784e-06, 5.784051282375913e-08, -1.8947706251215557e-11]","[-0.0415838037553091, 0.6009779762643708, 0.6054462036091799, 0.2921128629779775, 0.6229325341696065, -0.004431198902702298, 0.009040848169760881, -0.028149552354976]"
560500,1.0310026407241821,"[1.88455651368713e-05, 1.488413691520691, 2.1578869819641113, 2.3014678955078125, 2.300058364868164, 0.00017476838547736406, 8.083845841611037e-07, 0.0]",0.2245289385318756,"[0.0010218783281743526, 1.3943253755569458, 0.9883021116256714, 0.702457070350647, 1.2399009466171265, 0.003970797639340162, 2.310549643880222e-05, 1.0884039225445008e-09]","[0.00455120990129867, 6.210002971884171, 4.401669192790334, 3.1285814423022424, 5.522232255336218, 0.017685014970916284, 0.0001029065410894552, 4.847499523496762e-09]","[54.19504928588867, 0.9367861747741699, 0.45799532532691956, 0.3052213191986084, 0.5390737056732178, 22.719043731689453, 28.23305320739746, 0.10884039103984833]","[2.4857241442077793e-05, 0.2007732391357422, 0.1531877964735031, -0.0019054497824981809, 0.051215462386608124, 9.908937499858439e-06, 1.837297958218187e-07, -4.24779482421922e-12]","[0.10833815085951118, 0.6413120071444556, 0.6903385445835133, -0.012081069875425572, 0.18396778660552057, 0.01111416937331239, 0.03541538481416087, -0.017382054604938305]"
561000,1.0589590072631836,"[3.0010407499503344e-05, 1.6491504907608032, 2.220822334289551, 2.2999606132507324, 2.3015668392181396, 0.00014184389146976173, 4.824246957468858e-07, 0.0]",0.22905385494232178,"[0.0015798545209690928, 1.059958815574646, 0.8127906918525696, 0.9977146983146667, 0.8350461721420288, 0.0019749747589230537, 1.0088186172652058e-05, 2.3856678854627944e-09]","[0.006897305969231197, 4.6275528339898715, 3.5484698218994786, 4.355808369022657, 3.6456324751762086, 0.00862231617721681, 4.4042856974366886e-05, 1.0415314276476732e-08]","[52.626014709472656, 0.642730176448822, 0.36598634719848633, 0.43379640579223633, 0.36281639337539673, 13.922598838806152, 20.486759185791016, 0.2385667860507965]","[-4.2756701077451e-06, 0.1566622108221054, 0.08725523203611374, 0.04787436127662659, 0.12794984877109528, -1.191782303067157e-05, -1.3508962126707047e-07, 9.16958566368753e-15]","[-0.011815428786043724, 0.6452643247028849, 0.46867862927593107, 0.2094879357028943, 0.668946956341938, -0.026344974190312724, -0.058461679874351406, 1.6780392790827176e-05]"
561500,1.0543360710144043,"[8.20797577034682e-05, 1.666282296180725, 2.1721854209899902, 2.289807081222534, 2.30602765083313, 0.0003028123755939305, 9.443575663681258e-07, 0.0]",0.24283714592456818,"[0.006186296232044697, 1.1280616521835327, 0.8203455805778503, 1.043399691581726, 1.1794315576553345, 0.007714471314102411, 2.7623347705230117e-05, 5.4544919692034455e-09]","[0.025475082111063554, 4.645342243208291, 3.378171726794516, 4.296705463281282, 4.85688280170159, 0.03176808591095341, 0.00011375256285465766, 2.246152230309015e-08]","[75.36015319824219, 0.6769931316375732, 0.3776591122150421, 0.45567142963409424, 0.5114559531211853, 25.475234985351562, 28.944442749023438, 0.5454491972923279]","[-2.169000708818203e-06, 0.1467972993850708, 0.12222129106521606, 0.053832586854696274, 0.14892831444740295, -1.8403990907245316e-05, 1.2194006160370918e-07, -3.8106198751997056e-11]","[-0.0014438226866064449, 0.5358831606099983, 0.6135287297625527, 0.21246110006715138, 0.5199833174165422, -0.009824053561214123, 0.01817837172935834, -0.02876909508847968]"
562000,1.0279202461242676,"[4.9480353482067585e-05, 1.4960885047912598, 2.1218957901000977, 2.300928831100464, 2.302680730819702, 0.0017169213388115168, 9.946469390342827e-07, 0.0]",0.2382589429616928,"[0.0036901633720844984, 0.9119012355804443, 1.3776233196258545, 0.9707697033882141, 0.618892252445221, 0.0676421970129013, 6.497347203548998e-05, 2.593260939320885e-09]","[0.015488037201095959, 3.8273536524799385, 5.782042438790422, 4.0744313364317, 2.5975614797582907, 0.28390202765138933, 0.0002727010840719477, 1.0884212391296592e-08]","[74.56328582763672, 0.609523594379425, 0.6492417454719543, 0.4219034016132355, 0.268770307302475, 39.39714431762695, 64.67294311523438, 0.25932610034942627]","[-2.1553529222728685e-05, 0.12767353653907776, 0.2469293624162674, 0.154886394739151, -0.0758262649178505, 0.0004970646696165204, 9.83350858518861e-08, 6.3722278322020376e-12]","[-0.02451453095496216, 0.5876298837334047, 0.7523034243910073, 0.6696499583476331, -0.5142276288959297, 0.030842244787338612, 0.006352186134380691, 0.010313257608481365]"
562500,1.0743539333343506,"[2.594887337181717e-05, 1.77108633518219, 2.2172796726226807, 2.3019556999206543, 2.304290533065796, 0.0001914916792884469, 8.828916406855569e-07, 0.0]",0.2197572886943817,"[0.0015194045845419168, 1.2723801136016846, 0.7794902920722961, 1.202491283416748, 1.0675393342971802, 0.0034480446483939886, 2.5101815481320955e-05, 4.34053415432345e-09]","[0.006914012243093176, 5.789933617952459, 3.5470509155959773, 5.471906258768339, 4.857810817741822, 0.01569024021400816, 0.00011422517828853567, 1.9751491202459576e-08]","[58.53122329711914, 0.7184178829193115, 0.3515525460243225, 0.5223780870437622, 0.4632833003997803, 18.00529670715332, 28.112947463989258, 0.4340534210205078]","[-3.6458700378716458e-06, 0.09539344906806946, -0.06682506203651428, 0.19661656022071838, 0.16115932166576385, 5.307672381604789e-06, 1.565330478570104e-07, -3.669945207104841e-13]","[-0.010919040148045421, 0.3411602237049159, -0.39010846265126803, 0.7440375751744966, 0.6869549489151142, 0.007004674178467218, 0.02837642110361906, -0.0003847451146889677]"
563000,1.0493849515914917,"[1.8899478163802996e-05, 1.5723717212677002, 2.2151613235473633, 2.304262399673462, 2.303049325942993, 0.00021563543123193085, 5.196768029236409e-07, 0.0]",0.19078320264816284,"[0.0006897158455103636, 0.8625858426094055, 1.0178903341293335, 1.0216500759124756, 0.8166530728340149, 0.004085785709321499, 1.7626682165428065e-05, 2.934446463598306e-09]","[0.003615181189626629, 4.521288198522187, 5.33532470364542, 5.355031584182884, 4.280529215876851, 0.02141585659853081, 9.239116400585176e-05, 1.538105253956729e-08]","[36.474609375, 0.5485889911651611, 0.4595107138156891, 0.44337400794029236, 0.35459643602371216, 18.946775436401367, 33.27818298339844, 0.2934446334838867]","[-4.400102625368163e-06, 0.1061687245965004, 0.10678420960903168, 0.021353276446461678, 0.056860074400901794, 2.3967106244526803e-05, -1.7725407808200089e-09, 5.323116947231199e-12]","[-0.03343893732624706, 0.6451402517652458, 0.5498774527588081, 0.10955248067772021, 0.3649469077388874, 0.03074679703817546, -0.0005270909107236534, 0.009508230075876138]"
563500,1.0425881147384644,"[5.6109616707544774e-05, 1.5511999130249023, 2.1960349082946777, 2.289416790008545, 2.3037407398223877, 0.00025571673177182674, 6.221191028998874e-07, 0.0]",0.2978054881095886,"[0.003500992665067315, 1.6282786130905151, 1.3622130155563354, 0.5370215773582458, 0.6019550561904907, 0.007298492826521397, 5.509455513674766e-05, 2.448173330726888e-10]","[0.01175597094362141, 5.467591022000674, 4.574170288813007, 1.8032628638483277, 2.021302763799232, 0.024507583365406767, 0.00018500181271499457, 8.22071260764003e-10]","[62.38446807861328, 1.049689769744873, 0.6203057169914246, 0.23456697165966034, 0.2612946331501007, 28.54020118713379, 87.15850830078125, 0.02448173239827156]","[1.3467604730976745e-05, 0.3429267406463623, 0.259193480014801, 0.03696109354496002, 0.07037907838821411, 3.136712621198967e-05, -3.9901874515635427e-07, 2.2019081436647214e-12]","[0.012917142889272315, 0.7071962290552152, 0.6389198047777168, 0.23111087359160992, 0.3925968510381019, 0.014431412782390789, -0.024319347640738977, 0.03020120965400403]"
564000,1.0787626504898071,"[2.3236434572027065e-05, 1.7727468013763428, 2.26220703125, 2.2929527759552, 2.3019092082977295, 0.0002618979779072106, 5.625176413559529e-07, 0.0]",0.22411029040813446,"[0.0014876973582431674, 1.424938440322876, 1.3268026113510132, 1.1133497953414917, 1.1381622552871704, 0.0065855104476213455, 1.4162406841933262e-05, 4.6277875975775373e-10]","[0.006638237608517993, 6.358201748468911, 5.920310972489172, 4.9678655688408355, 5.078580966605444, 0.029385131917094305, 6.319391588909928e-05, 2.0649598861122015e-09]","[63.996795654296875, 0.8038025498390198, 0.58650803565979, 0.4855528473854065, 0.4944427013397217, 25.144367218017578, 24.7370662689209, 0.04627787694334984]","[-1.1530666597536765e-05, 0.236789271235466, 0.01800178736448288, 0.10205782949924469, 0.04498756676912308, -2.1596348233288154e-05, 6.42055724142665e-08, 6.737013833087169e-13]","[-0.03458422315009715, 0.741487988179669, 0.060540710232843596, 0.4090278654723865, 0.17637073582072682, -0.014632855375550325, 0.020228974068689943, 0.006495793687879182]"
564500,1.0755877494812012,"[1.895699097076431e-05, 1.748795747756958, 2.249624013900757, 2.302766799926758, 2.303225517272949, 0.000269770942395553, 6.034960051692906e-07, 0.0]",0.27857398986816406,"[0.00079292495502159, 1.3816771507263184, 1.0675461292266846, 0.8362823724746704, 1.1001790761947632, 0.011876908130943775, 1.5575546058244072e-05, 3.032337492214765e-09]","[0.0028463711037661626, 4.959821092343191, 3.83218163954181, 3.0020116841146707, 3.9493244746770007, 0.042634662828947366, 5.5911702544861574e-05, 1.0885213991621499e-08]","[41.805519104003906, 0.7900734543800354, 0.4745442271232605, 0.36316415667533875, 0.4776688516139984, 44.02426528930664, 25.388179779052734, 0.3032337427139282]","[-6.4598593780829106e-06, 0.1970570981502533, 0.10256730020046234, 0.14574621617794037, 0.17546866834163666, -4.867004918196471e-06, -8.901994874577213e-08, -9.55106826960872e-12]","[-0.029244918371050414, 0.511970506721989, 0.3448908792553233, 0.6256101432804521, 0.5725265546542849, -0.0014710174463850537, -0.02051651037148956, -0.011306647412714985]"
565000,1.0569424629211426,"[0.005500600207597017, 1.5942232608795166, 2.1956048011779785, 2.347640037536621, 2.3110291957855225, 0.0015410279156640172, 9.089676495932508e-07, 0.0]",0.305295467376709,"[0.5132386684417725, 0.791694164276123, 1.253767967224121, 1.1873900890350342, 1.2316073179244995, 0.17086023092269897, 3.425202885409817e-05, 5.3537476674137e-09]","[1.681121154047397, 2.5932064143593685, 4.106736264371317, 3.889314503218269, 4.034148716675179, 0.5596553148686999, 0.00011219304743831668, 1.753628284565268e-08]","[93.30577087402344, 0.49660181999206543, 0.5710353255271912, 0.5057802796363831, 0.5329259037971497, 110.87347412109375, 37.27229309082031, 0.5353747606277466]","[0.032534003257751465, 0.13623932003974915, 0.25036144256591797, 0.16704010963439941, 0.1562734693288803, 0.0031944080255925655, -1.813375405390616e-07, 4.7176949846683414e-11]","[0.2076336697140211, 0.5636696704441366, 0.6540785680250502, 0.460794185393196, 0.4156163619836101, 0.06123913431165699, -0.017341276519068825, 0.028863673557987073]"
565500,1.0478661060333252,"[0.00010735244723036885, 1.5528366565704346, 2.224334955215454, 2.302523374557495, 2.302128791809082, 0.0009962008334696293, 1.7639113139011897e-06, 0.0]",0.22191612422466278,"[0.006252523977309465, 1.2069586515426636, 1.137926697731018, 0.5112245082855225, 1.1818280220031738, 0.02566193975508213, 7.69274338381365e-05, 6.0674012480887995e-09]","[0.02817516752851881, 5.438805565659422, 5.1277332898037065, 2.303683475329492, 5.325561746052839, 0.11563801343746691, 0.000346650943490059, 2.7340966183900642e-08]","[58.23753356933594, 0.7772604823112488, 0.5115806460380554, 0.22202792763710022, 0.5133631229400635, 25.759546279907227, 43.36600112915039, 0.6067401170730591]","[-4.21144395659212e-05, 0.20482008159160614, 0.11940133571624756, -0.04544253647327423, 0.11491536349058151, 0.000321967585477978, 3.344152332829253e-08, 5.561738569692665e-12]","[-0.030351964183610334, 0.7647003410174793, 0.472831105886796, -0.4005548916225943, 0.438162244985271, 0.05653713680010309, 0.001958916606731836, 0.004130655686145145]"
566000,1.0588343143463135,"[3.679870496853255e-05, 1.6728534698486328, 2.1926379203796387, 2.3032355308532715, 2.301201820373535, 0.0007086137193255126, 9.853356459643692e-07, 0.0]",0.2812572717666626,"[0.002377534983679652, 1.098695158958435, 1.1822526454925537, 1.463819980621338, 0.9057422876358032, 0.04917867109179497, 2.8699470931314863e-05, 2.0363987829341568e-08]","[0.008453239159811339, 3.906370676417346, 4.203456280673081, 5.204558699679616, 3.2203337604270996, 0.17485297636177993, 0.00010203992505169642, 7.240341805717291e-08]","[64.5916519165039, 0.6567791104316711, 0.5391919016838074, 0.6355493664741516, 0.39359530806541443, 69.40026092529297, 28.833961486816406, 2.0363988876342773]","[-7.121640010154806e-06, 0.19365578889846802, 0.18930421769618988, 0.13218538463115692, 0.1174522265791893, 0.0002547623007558286, -5.647722289836565e-08, 1.8180369709686062e-10]","[-0.010649993461607945, 0.6266853077951623, 0.5693066226536128, 0.32106429307491974, 0.46105512062527404, 0.01841851506202232, -0.0069967391500311135, 0.031742134102635704]"
566500,1.056853175163269,"[3.0423385396716185e-05, 1.6479523181915283, 2.205336093902588, 2.299582004547119, 2.3016300201416016, 0.0002934740041382611, 1.1250173201915459e-06, 0.0]",0.3798148036003113,"[0.0012418674305081367, 1.7655166387557983, 0.990753173828125, 1.0422767400741577, 1.2668726444244385, 0.009201455861330032, 0.00011310943227726966, 1.3244783936272597e-08]","[0.003269665686372207, 4.648361838507212, 2.608516478127376, 2.7441709227610094, 3.3355009663014625, 0.024226164367761076, 0.00029780153697299693, 3.48716895990458e-08]","[40.80609130859375, 1.0713396072387695, 0.4492526948451996, 0.45324617624282837, 0.5504240989685059, 31.352493286132812, 99.65436553955078, 1.3244783878326416]","[-4.784025804838166e-06, 0.522316575050354, 0.20781363546848297, 0.13392919301986694, 0.289958119392395, 6.131207919679582e-05, 3.829768502328079e-09, 1.2928881576446116e-10]","[-0.01014253204463489, 0.7789150679829984, 0.5522512148996057, 0.33831427137136433, 0.6026018048559744, 0.01754355525834946, 8.914599007566215e-05, 0.025700655000127786]"
