step,loss_total,loss_per_pos,grad_norm_total,grad_norm_per_pos,grad_ratio_per_pos,handle_ratio,dd_per_pos,cos_per_pos
779000,0.001186602981761098,"[2.2060312403482385e-05, 0.002342004096135497, 0.004221459850668907, 0.0025726621970534325, 0.00024807380395941436, 8.4943269030191e-05, 7.5995575343768e-07, 8.605183552390372e-07]",0.7854042053222656,"[0.00546276057139039, 3.518402576446533, 5.041654586791992, 3.8324339389801025, 0.31473082304000854, 0.047824278473854065, 0.0006127863889560103, 8.300613990286365e-05]","[0.0069553492766809425, 4.479734832846825, 6.419184609182618, 4.879568906061033, 0.40072464713996375, 0.060891294125718226, 0.0007802178608205605, 0.00010568588675789522]","[247.5162353515625, 1502.2977294921875, 1194.2889404296875, 1489.6705322265625, 1268.6470947265625, 562.9480590820312, 795.8721923828125, 95.35254669189453]","[0.0005222188192419708, 1.7680954933166504, 2.9581360816955566, 0.14237523078918457, 0.06393779814243317, 0.0017975352238863707, 1.3433465937850997e-05, -4.919667730973742e-07]","[0.12171584823920335, 0.6398334852359717, 0.7470537298732507, 0.04730058818801282, 0.25865756000260215, 0.04785593001671567, 0.027911665118688152, -0.007546269857355973]"
779500,0.011091366410255432,"[2.9499988158931956e-05, 0.007826080545783043, 0.06486683338880539, 0.015583290718495846, 0.00041996254003606737, 4.7142775656539015e-06, 5.494791253113362e-07, 0.0]",1.9658418893814087,"[0.01779688149690628, 11.843099594116211, 7.665416240692139, 10.364887237548828, 0.2892560064792633, 0.0014692359836772084, 0.00022755069949198514, 2.458784857575086e-13]","[0.009053058434168591, 6.02444156780222, 3.8993045585696695, 5.272492815182785, 0.1471410330819044, 0.0007473825802641396, 0.00011575228950055006, 1.2507541277130846e-13]","[603.0799560546875, 1513.2841796875, 118.17156219482422, 665.1278686523438, 688.749755859375, 310.9969787597656, 406.7188415527344, 2.4587849111412652e-05]","[0.00210472010076046, 10.387968063354492, 7.141226768493652, 13.479310989379883, -0.09436286240816116, 2.1752897737314925e-05, 5.784920631413115e-06, 3.738632328525136e-15]","[0.06015917266902721, 0.446186719127445, 0.4739019510498158, 0.6615375897375271, -0.16594727882571872, 0.007531421899637771, 0.012932147367157226, 0.0]"
780000,0.02236863784492016,"[0.013949748128652573, 0.007921664044260979, 0.12845772504806519, 0.0030834274366497993, 0.025520456954836845, 1.3659817341249436e-05, 2.4250539354397915e-06, 0.0]",4.35011100769043,"[11.175220489501953, 7.217147350311279, 9.19052791595459, 3.5226120948791504, 23.74652862548828, 0.005630361381918192, 0.0015744963893666863, 4.0007976315550864e-13]","[2.56895064740776, 1.659071995531218, 2.1127111238556746, 0.809775219218919, 5.458832793808598, 0.0012943029205379924, 0.0003619439565066689, 9.197001236249367e-14]","[801.1049194335938, 911.0633544921875, 71.5451431274414, 1142.4302978515625, 930.4896240234375, 411.8827209472656, 646.5961303710938, 4.000797707703896e-05]","[27.39972496032715, 8.730558395385742, 20.972705841064453, 7.010669708251953, 87.26856231689453, 0.005893065594136715, -0.000387644482543692, -8.838304301752795e-15]","[0.5636243704012402, 0.27808406910416644, 0.524582341703507, 0.45750342040789843, 0.8448067015359543, 0.24060500924744851, -0.05659676371132929, 0.0]"
780500,0.009888009168207645,"[5.120217247167602e-05, 0.015769120305776596, 0.06006460636854172, 0.0027063614688813686, 0.0005035939975641668, 9.040890290634707e-06, 1.4156093186556973e-07, 0.0]",4.299737930297852,"[0.028973087668418884, 16.638368606567383, 30.36113739013672, 3.4220433235168457, 0.7527780532836914, 0.003352642524987459, 7.511651347158477e-05, 4.705538181326574e-10]","[0.006738338042479686, 3.8696238878481624, 7.061159978192797, 0.795872534324387, 0.17507533377308532, 0.0007797318300176529, 1.7470021356948444e-05, 1.094377903399478e-10]","[565.74609375, 1055.122802734375, 505.4745788574219, 1264.4395751953125, 1494.78173828125, 370.4212951660156, 495.6192321777344, 0.047055382281541824]","[0.006409166846424341, 30.977191925048828, 114.37347412109375, 2.51542329788208, 0.029289083555340767, 0.00019776668341364712, -1.0868956451304257e-05, 2.6777000755595637e-11]","[0.051447563382958104, 0.43300141842498074, 0.8761234203321078, 0.17095570153436865, 0.00904892206593772, 0.013719045454097214, -0.03365196593546289, 0.013234594614819455]"
781000,0.029340147972106934,"[5.492664786288515e-05, 0.0010358687723055482, 0.11621848493814468, 0.11651833355426788, 0.0008729250985197723, 2.0082716218894348e-05, 3.017467804511398e-07, 2.5890554411489575e-07]",11.153347969055176,"[0.03172875568270683, 1.192764401435852, 34.426719665527344, 71.30331420898438, 0.7144757509231567, 0.025761036202311516, 0.00020564412989187986, 4.008379619335756e-05]","[0.002844774122598691, 0.10694227461970719, 3.0866713529465635, 6.39299647126715, 0.06405930783343806, 0.0023097133052591193, 1.8437883446516412e-05, 3.5938801788099455e-06]","[577.5516967773438, 1151.45166015625, 296.22412109375, 611.9492797851562, 818.4752197265625, 1282.108154296875, 659.651123046875, 149.06272888183594]","[-0.06366569548845291, 5.774317741394043, 246.68011474609375, 739.6058349609375, 3.075472354888916, 0.10509398579597473, 0.0003019403084181249, -4.8115645768120885e-05]","[-0.17990664113721613, 0.43405099612456216, 0.6424409961771559, 0.9300051648724977, 0.3859393687637446, 0.36577101180802146, 0.13164353185401959, -0.10762476639879427]"
781500,0.056874606758356094,"[0.0002928756002802402, 0.027070699259638786, 0.40202051401138306, 0.006549722980707884, 0.019044669345021248, 1.612737833056599e-05, 2.2462249944510404e-06, 0.0]",11.086190223693848,"[0.18973630666732788, 2.458681106567383, 78.03214263916016, 11.19690227508545, 17.047651290893555, 0.0161172766238451, 0.0017721562180668116, 7.363411638240669e-13]","[0.017114653712311006, 0.22177872262308757, 7.038679750631263, 1.0099864831071528, 1.5377375768330797, 0.0014538156299536168, 0.00015985258978141008, 6.641967609849677e-14]","[647.8170776367188, 90.82440948486328, 194.09991455078125, 1709.5203857421875, 895.139892578125, 998.7542724609375, 785.451904296875, 7.363411714322865e-05]","[0.6956474184989929, 11.18824291229248, 843.637451171875, 36.41083526611328, 91.21719360351562, 0.07794347405433655, 0.0016964158276095986, 1.7657670302057699e-13]","[0.330716915753646, 0.41046615840454076, 0.9752141465639131, 0.2933259107579944, 0.482647239998258, 0.4362202004271803, 0.08634714582060261, 0.0]"
782000,0.024259958416223526,"[0.00011654978152364492, 0.042839840054512024, 0.13269326090812683, 0.016037583351135254, 0.0023583078291267157, 3.389173434698023e-05, 2.3655557868096366e-07, 0.0]",5.94804573059082,"[0.07543165981769562, 19.0682373046875, 31.899600982666016, 17.27294158935547, 2.8021891117095947, 0.022462187334895134, 0.00012351881014183164, 6.870693792550286e-13]","[0.012681755190574667, 3.2057987057193404, 5.363038958931713, 2.903969197903215, 0.4711108889593646, 0.0037763978880276635, 2.0766284547305e-05, 1.1551178494163695e-13]","[647.1500244140625, 445.1051025390625, 240.40103149414062, 1077.0283203125, 1188.2152099609375, 662.5675048828125, 500.9775695800781, 6.870694051031023e-05]","[0.05732126533985138, 61.131805419921875, 155.85870361328125, 60.82495880126953, 5.140161037445068, 0.021093042567372322, -1.9972230802522972e-05, 7.031090390897249e-14]","[0.12775791209603585, 0.5389920694133103, 0.821431796932392, 0.5920265999740075, 0.3083933362326197, 0.15787482613582335, -0.027184364068287, 0.0]"
782500,0.034409910440444946,"[0.0001547561987536028, 0.07147301733493805, 0.16162650287151337, 0.041572365909814835, 0.0004137771320529282, 3.872340312227607e-05, 1.4714888152411731e-07, 0.0]",11.908456802368164,"[0.12167024612426758, 59.915218353271484, 53.72184371948242, 2.2320477962493896, 0.3080425262451172, 0.02892293781042099, 7.700722926529124e-05, 3.613736393459632e-11]","[0.01021712956964094, 5.0313167648520585, 4.511234714207393, 0.18743384078157932, 0.025867543658877664, 0.002428772954415828, 6.4666002105308285e-06, 3.0345967184774015e-12]","[786.1552124023438, 838.2913818359375, 332.38262939453125, 53.69064712524414, 744.4468383789062, 746.7182006835938, 490.0272216796875, 0.003613736480474472]","[0.3660386800765991, 606.03369140625, 520.0753173828125, 6.859267711639404, 1.1248066425323486, 0.03157520666718483, -2.452825901855249e-05, 4.4549169908592035e-11]","[0.25263127181720274, 0.8493841190121283, 0.8129425361664298, 0.2580588618705171, 0.3066279294835234, 0.09167444985682908, -0.026747287164328448, 0.10352080990893157]"
783000,0.0014001396484673023,"[1.8396258383290842e-05, 0.004549925681203604, 0.0034148558042943478, 0.002570389537140727, 0.0002749561390373856, 0.0003721867979038507, 4.0791888977764756e-07, 0.0]",1.1314524412155151,"[0.004514554515480995, 7.785027980804443, 2.055178165435791, 3.781226396560669, 0.1941630244255066, 0.42659613490104675, 0.0001804393104976043, 1.9440873878177195e-13]","[0.00399005238844244, 6.880561389253813, 1.816407027438043, 3.341922522610417, 0.17160511335051606, 0.3770340841217825, 0.0001594758241042452, 1.7182228054845979e-13]","[245.2727813720703, 1711.0194091796875, 601.832763671875, 1471.065673828125, 706.13427734375, 1146.1573486328125, 431.75677490234375, 1.9440873074927367e-05]","[0.0005238962476141751, 7.572851181030273, 1.1357645988464355, 1.581563115119934, 0.009883644059300423, -0.059105899184942245, -5.8124796851188876e-06, 1.472022983649464e-14]","[0.10256379508679965, 0.8597317006695082, 0.4884302426471781, 0.36967283923838806, 0.044989820937701194, -0.12245530620180964, -0.028470427300298935, 0.0]"
783500,0.02436993271112442,"[0.0001800443569663912, 0.0014649889199063182, 0.1640833616256714, 0.025720275938510895, 0.003492816584184766, 1.7315149307250977e-05, 6.742740197296371e-07, 0.0]",7.170536041259766,"[0.10652823001146317, 1.618492603302002, 39.73114013671875, 30.886499404907227, 4.492181777954102, 0.012249222956597805, 0.00027036803658120334, 2.0155621624300644e-14]","[0.0148563830372642, 0.22571431117409946, 5.540888422860299, 4.307418472926452, 0.6264778186882785, 0.0017082715833397837, 3.770541491256536e-05, 2.8108946818374233e-15]","[591.6448364257812, 1104.77392578125, 242.1399383544922, 1200.8614501953125, 1286.1165771484375, 707.0197143554688, 395.11663818359375, 2.0155621314188465e-06]","[0.14658388495445251, 2.8214099407196045, 234.89837646484375, 158.14996337890625, 15.293540000915527, 0.022811386734247208, 7.529830327257514e-06, 2.209596192470696e-15]","[0.19189775479245472, 0.2431105748035029, 0.8245127278922272, 0.7140831468343071, 0.4747872834703845, 0.25971170582876496, 0.0038839910452126447, 0.0]"
784000,0.015525558963418007,"[3.909679799107835e-05, 0.015372033230960369, 0.05844641104340553, 0.04376602545380592, 0.006353673990815878, 0.00022710552730131894, 1.2852245845351717e-07, 0.0]",3.434892177581787,"[0.009364412166178226, 19.71793556213379, 4.400299072265625, 12.730043411254883, 5.339351654052734, 0.2239735871553421, 8.301931666210294e-05, 3.848438061282433e-12]","[0.00272626087866633, 5.7404816636822344, 1.28105886437562, 3.7060969466054723, 1.5544451988626071, 0.06520542001787745, 2.4169409800964906e-05, 1.1203955938994824e-12]","[239.4573974609375, 1282.7139892578125, 75.2877426147461, 290.8658142089844, 840.3552856445312, 986.1658935546875, 599.3203125, 0.00038484379183501005]","[0.006094062700867653, 57.093231201171875, 1.4838430881500244, 27.36442756652832, 8.219672203063965, 0.22063057124614716, -2.4964625481516123e-05, -1.478474460914203e-12]","[0.1894581485049799, 0.842966024178042, 0.09817313827699634, 0.6258112614491772, 0.44818040493697353, 0.28678456583843803, -0.08754529124370672, -0.1118449080457894]"
784500,0.057515330612659454,"[2.6024254111689515e-05, 0.04709051549434662, 0.3986579477787018, 0.010788767598569393, 0.0035068881697952747, 5.1390779844950885e-05, 1.0058244015453965e-06, 8.568144238552122e-08]",27.967872619628906,"[0.005355154629796743, 30.392452239990234, 203.23619079589844, 9.762411117553711, 6.125496864318848, 0.04558958485722542, 0.0006945087807253003, 1.595704634382855e-05]","[0.00019147522239636825, 1.08669159979868, 7.266773328095739, 0.34905805136934454, 0.21901904902197472, 0.0016300698117892932, 2.483237785622164e-05, 5.70549164065818e-07]","[205.6964874267578, 645.40478515625, 509.8009338378906, 904.8671875, 1746.699462890625, 886.9434204101562, 683.6898193359375, 166.7726287841797]","[0.003280347678810358, 555.9261474609375, 5639.064453125, 113.97354888916016, -51.385009765625, 0.03272136300802231, -6.736253999406472e-05, 1.920237446029205e-05]","[0.021902234666378584, 0.6540213493157158, 0.9920797364046774, 0.417433736848435, -0.2999408988163519, 0.0256629344978018, -0.003468017502108227, 0.04302719107815858]"
785000,0.004927646368741989,"[3.180073690600693e-05, 0.0017103239661082625, 0.02716454304754734, 0.010109768249094486, 0.00038686429616063833, 1.4857181668048725e-05, 3.0135597626212984e-06, 0.0]",1.79339599609375,"[0.008792633190751076, 1.573337435722351, 10.892868995666504, 9.124725341796875, 0.48343750834465027, 0.008351361379027367, 0.0020735682919621468, 2.4190090035236533e-12]","[0.0049027839974565435, 0.8772950531557363, 6.073878284211959, 5.087959023925399, 0.26956539960925535, 0.0046567302465365815, 0.00115622444595541, 1.3488426475762017e-12]","[276.4045715332031, 919.9007568359375, 400.9956970214844, 902.5643310546875, 1249.598388671875, 561.7312622070312, 685.8037109375, 0.00024190089607145637]","[-0.0006859436398372054, 0.014931587502360344, 15.126856803894043, 10.555974006652832, 0.032048989087343216, 0.001136694336310029, -0.00010845618089661002, -1.5351012561809485e-13]","[-0.043500403166622355, 0.005291854704897065, 0.7743373704410187, 0.6450632724168803, 0.03696560313038658, 0.07589448589633516, -0.029164851427502594, -0.03538533784642904]"
785500,0.0318550243973732,"[8.845640695653856e-05, 0.006665091495960951, 0.15964984893798828, 0.08830438554286957, 0.000127821956994012, 4.3268355511827394e-06, 2.756711410256685e-07, 0.0]",9.577140808105469,"[0.057937365025281906, 4.394298553466797, 65.89066314697266, 33.11385726928711, 0.12361437827348709, 0.0022027185186743736, 5.598169445875101e-05, 7.719649630644199e-08]","[0.006049547165083705, 0.45883198770010236, 6.879993149020748, 3.4575932350563017, 0.012907231996512772, 0.0002299975079002844, 5.845345242430992e-06, 8.060495073969038e-09]","[654.9081420898438, 659.2996215820312, 412.7198181152344, 374.9967041015625, 967.0068359375, 507.9091796875, 195.96551513671875, 7.719649791717529]","[0.16681332886219025, 17.79643440246582, 564.6611938476562, 151.4349822998047, -0.2815321683883667, -0.004921572748571634, 2.492999192327261e-05, -1.952317596476405e-08]","[0.30063264417010854, 0.42287067152003555, 0.894804564602465, 0.4775079053631718, -0.23780619481622411, -0.2332969350925811, 0.0464986372978855, -0.026406874799095193]"
786000,0.010519999079406261,"[0.0007161784451454878, 0.000746198114939034, 0.05842706561088562, 0.0238556619733572, 0.00034901060280390084, 4.304866888560355e-05, 2.2820260710432194e-05, 7.450578820566989e-09]",2.1792798042297363,"[0.4185779392719269, 0.6747184991836548, 7.673030376434326, 18.07094955444336, 0.4001830220222473, 0.021877160295844078, 0.014910036697983742, 3.3652017918939237e-06]","[0.19207168279149575, 0.30960618176431604, 3.5209018876519846, 8.292165842756715, 0.18363085880277383, 0.010038711070227411, 0.006841726642464654, 1.5441806900437687e-06]","[584.4522094726562, 904.1961059570312, 131.3266143798828, 757.51171875, 1146.5885009765625, 508.07794189453125, 653.0821533203125, 192.84185791015625]","[-0.0932987630367279, 0.12324920296669006, 2.062739133834839, 35.643646240234375, 0.2536446452140808, 0.005520966835319996, -0.0014324933290481567, -1.1047183079426759e-07]","[-0.10227901952980639, 0.08382016426705323, 0.12335716967336295, 0.9050824774031725, 0.29083993873820596, 0.11580070281385775, -0.04408602084051935, -0.015063553898402575]"
786500,0.0037008002400398254,"[2.306620081071742e-05, 0.000726398138795048, 0.026556314900517464, 0.0019089860143139958, 0.0003240695223212242, 6.737840885762125e-05, 1.8812704638548894e-07, 0.0]",3.1952035427093506,"[0.005579894874244928, 0.7340878844261169, 25.32660484313965, 1.5482161045074463, 0.2583162784576416, 0.09539099782705307, 4.417885793372989e-05, 1.7415895928098862e-13]","[0.0017463347169155601, 0.22974682977587468, 7.926444905498612, 0.48454381193964474, 0.08084501503732189, 0.029854435422341494, 1.3826617723473333e-05, 5.45063739924724e-14]","[241.80299377441406, 1010.572265625, 953.6939697265625, 811.0106811523438, 797.0768432617188, 1415.5401611328125, 222.9824676513672, 1.7415895854355767e-05]","[-0.004162099212408066, 0.008581245318055153, 80.7376937866211, 0.794688880443573, 0.10762368142604828, 0.030166620388627052, 7.044958692858927e-06, 1.3151647637957026e-15]","[-0.23344677701513078, 0.003658505667519359, 0.9977019855666625, 0.16064493107208785, 0.13039397937974206, 0.09897391226155203, 0.04990745653694925, 0.0]"
